tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1673,2019-11-01 00:04:04.0040,2019-11-01 00:31:57.7750,238,Bank St & Washington St,40.7361967,-74.00859207,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,32358,Subscriber,1989,1
1605,2019-11-01 00:04:12.2670,2019-11-01 00:30:57.7470,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,19430,Customer,1997,1
226,2019-11-01 00:04:22.1030,2019-11-01 00:08:08.1070,434,9 Ave & W 18 St,40.74317449,-74.00366443,405,Washington St & Gansevoort St,40.739323,-74.008119,31476,Subscriber,1968,1
481,2019-11-01 00:04:23.7950,2019-11-01 00:12:25.6350,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,435,W 21 St & 6 Ave,40.74173969,-73.99415556,33902,Subscriber,1989,2
1174,2019-11-01 00:04:36.4170,2019-11-01 00:24:11.1660,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,41662,Customer,1969,0
1569,2019-11-01 00:04:45.9500,2019-11-01 00:30:55.2750,3165,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,173,Broadway & W 49 St,40.76068327096592,-73.98452728986742,28612,Customer,1994,2
768,2019-11-01 00:05:00.9960,2019-11-01 00:17:49.3560,3733,Avenue C & E 18 St,40.730563000000004,-73.973984,358,Christopher St & Greenwich St,40.73291553,-74.00711384,29863,Customer,1989,1
1155,2019-11-01 00:05:04.6410,2019-11-01 00:24:20.2270,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,445,E 10 St & Avenue A,40.72740794,-73.98142006,34155,Subscriber,1978,1
313,2019-11-01 00:05:13.2080,2019-11-01 00:10:26.8300,3414,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,27242,Subscriber,1986,1
107,2019-11-01 00:05:20.5730,2019-11-01 00:07:07.7180,311,Norfolk St & Broome St,40.7172274,-73.98802084,307,Canal St & Rutgers St,40.71427487,-73.98990025,27350,Subscriber,1993,1
136,2019-11-01 00:05:20.9580,2019-11-01 00:07:37.5080,434,9 Ave & W 18 St,40.74317449,-74.00366443,470,W 20 St & 8 Ave,40.74345335,-74.00004031,18954,Subscriber,1985,1
269,2019-11-01 00:05:25.7050,2019-11-01 00:09:55.5490,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3812,University Pl & E 14 St,40.734814,-73.992085,38544,Subscriber,1993,1
570,2019-11-01 00:05:36.7540,2019-11-01 00:15:07.1110,128,MacDougal St & Prince St,40.72710258,-74.00297088,403,E 2 St & 2 Ave,40.72502876,-73.99069656,24847,Subscriber,1998,1
247,2019-11-01 00:05:41.9200,2019-11-01 00:09:49.5250,494,W 26 St & 8 Ave,40.74734825,-73.99723551,334,W 20 St & 7 Ave,40.74238787,-73.99726235,18432,Subscriber,1992,1
676,2019-11-01 00:05:44.2650,2019-11-01 00:17:00.9000,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,41249,Customer,1995,1
2614,2019-11-01 00:05:47.4740,2019-11-01 00:49:22.0170,3500,E 115 St & Madison Ave,40.7989445,-73.944846,3367,5 Ave & E 103 St,40.792255299999994,-73.95249933,19033,Subscriber,1996,1
1711,2019-11-01 00:06:00.6170,2019-11-01 00:34:32.2160,458,11 Ave & W 27 St,40.751396,-74.00522600000001,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,28788,Subscriber,1998,1
184,2019-11-01 00:06:03.7690,2019-11-01 00:09:07.9780,3382,Carroll St & Smith St,40.680611,-73.99475825,3407,Union St & Nevins St,40.67909799721684,-73.98765474557877,39617,Subscriber,1981,2
561,2019-11-01 00:06:03.9120,2019-11-01 00:15:25.6070,3345,Madison Ave & E 99 St,40.78948541553215,-73.9524292945862,3318,2 Ave & E 96 St,40.7839636,-73.94716729999999,39844,Subscriber,1988,1
1082,2019-11-01 00:06:07.3520,2019-11-01 00:24:09.8740,285,Broadway & E 14 St,40.73454567,-73.99074142,295,Pike St & E Broadway,40.71406667,-73.99293911,41183,Subscriber,1999,1
1696,2019-11-01 00:06:11.8960,2019-11-01 00:34:28.0550,458,11 Ave & W 27 St,40.751396,-74.00522600000001,439,E 4 St & 2 Ave,40.726280700000004,-73.98978041,16399,Customer,1998,1
799,2019-11-01 00:06:23.3240,2019-11-01 00:19:42.6580,445,E 10 St & Avenue A,40.72740794,-73.98142006,442,W 27 St & 7 Ave,40.746646999999996,-73.993915,32909,Subscriber,1991,1
799,2019-11-01 00:06:25.2440,2019-11-01 00:19:44.9780,2022,E 60 St & York Ave,40.759107,-73.959223,3154,E 77 St & 3 Ave,40.77314236,-73.95856158,39603,Subscriber,1957,1
1237,2019-11-01 00:06:32.3130,2019-11-01 00:27:10.0980,315,South St & Gouverneur Ln,40.70355377,-74.00670227,3674,Jay St & York St,40.70140317257725,-73.98672670125961,30540,Subscriber,1996,1
350,2019-11-01 00:06:36.8430,2019-11-01 00:12:27.4860,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,31672,Subscriber,1977,1
829,2019-11-01 00:06:43.8940,2019-11-01 00:20:32.9080,468,Broadway & W 56 St,40.7652654,-73.98192338,513,W 56 St & 10 Ave,40.768254,-73.988639,40364,Subscriber,1993,1
350,2019-11-01 00:06:44.7000,2019-11-01 00:12:35.2550,229,Great Jones St,40.72743423,-73.99379025,3463,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,40959,Subscriber,1991,1
1491,2019-11-01 00:06:51.2460,2019-11-01 00:31:43.0010,311,Norfolk St & Broome St,40.7172274,-73.98802084,313,Washington Ave & Park Ave,40.69610226,-73.96751037,28985,Subscriber,1984,1
262,2019-11-01 00:06:53.0590,2019-11-01 00:11:15.4690,503,E 20 St & Park Ave,40.73827428,-73.98751968,545,E 23 St & 1 Ave,40.736502,-73.97809472,39978,Subscriber,1990,1
149,2019-11-01 00:06:58.2520,2019-11-01 00:09:28.1330,249,Harrison St & Hudson St,40.71870987,-74.0090009,426,West St & Chambers St,40.71754834,-74.01322069,35076,Subscriber,1994,1
241,2019-11-01 00:07:08.9550,2019-11-01 00:11:10.0570,3452,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,3857,Engert Ave & McGuinness Blvd,40.721579999999996,-73.94546,39711,Subscriber,1979,2
