tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
910,2019-03-01 00:12:42.9400,2019-03-01 00:27:53.5100,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,379.0,W 31 St & 7 Ave,40.749156,-73.9916,29360,Subscriber,1980,1
1733,2019-03-01 00:12:40.8710,2019-03-01 00:41:34.8190,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,35592,Subscriber,1980,1
208,2019-03-01 00:13:04.6150,2019-03-01 00:16:33.0140,3113.0,Greenpoint Ave & Manhattan Ave,40.730259999999994,-73.95394,3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284000000001,19728,Subscriber,1989,1
415,2019-03-01 00:13:18.9570,2019-03-01 00:20:14.6480,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,35644,Subscriber,1979,1
766,2019-03-01 00:13:36.4570,2019-03-01 00:26:23.0550,517.0,Pershing Square South,40.751581,-73.97791,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,17822,Subscriber,1963,1
442,2019-03-01 00:13:41.4770,2019-03-01 00:21:04.4400,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,3341.0,Central Park West & W 102 St,40.795346,-73.96186,34648,Subscriber,1974,2
121,2019-03-01 00:13:51.0520,2019-03-01 00:15:52.0730,3327.0,3 Ave & E 100 St,40.787721399999995,-73.94728331,3309.0,E 97 St & 3 Ave,40.7859201,-73.94860294,30566,Subscriber,1987,1
855,2019-03-01 00:14:04.9180,2019-03-01 00:28:20.7570,3686.0,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871245,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,32650,Subscriber,1984,1
239,2019-03-01 00:14:01.3680,2019-03-01 00:18:00.5160,3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,3080.0,S 4 St & Rodney St,40.709340000000005,-73.95608,33978,Subscriber,1968,1
573,2019-03-01 00:14:19.6750,2019-03-01 00:23:52.6930,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,19273,Subscriber,1977,1
119,2019-03-01 00:14:24.6890,2019-03-01 00:16:24.2930,361.0,Allen St & Hester St,40.71605866,-73.99190759,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,29073,Subscriber,1972,1
574,2019-03-01 00:14:33.5780,2019-03-01 00:24:07.8500,146.0,Hudson St & Reade St,40.71625008,-74.0091059,363.0,West Thames St,40.70834698,-74.01713445,18599,Subscriber,1966,1
134,2019-03-01 00:14:35.4200,2019-03-01 00:16:49.7190,3329.0,Degraw St & Smith St,40.6829151,-73.99318208,3321.0,Clinton St & Union St,40.683116399999996,-73.99785267,34116,Subscriber,1988,1
565,2019-03-01 00:14:54.3820,2019-03-01 00:24:19.5640,3047.0,Halsey St & Tompkins Ave,40.682368700000005,-73.944118,436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026,14721,Subscriber,1959,1
325,2019-03-01 00:15:10.1500,2019-03-01 00:20:35.8100,285.0,Broadway & E 14 St,40.73454567,-73.99074142,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,17300,Subscriber,1982,1
590,2019-03-01 00:15:24.6540,2019-03-01 00:25:15.0750,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,28732,Subscriber,1969,1
867,2019-03-01 00:15:31.4880,2019-03-01 00:29:59.2130,439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,33592,Subscriber,1982,1
171,2019-03-01 00:15:33.0180,2019-03-01 00:18:24.2300,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,27779,Subscriber,1989,1
1189,2019-03-01 00:15:49.1270,2019-03-01 00:35:38.8760,465.0,Broadway & W 41 St,40.75513557,-73.98658032,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,32890,Subscriber,1992,1
236,2019-03-01 00:16:00.4670,2019-03-01 00:19:56.5240,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,3684.0,W 12 St & W 4 St,40.73756121181137,-74.00398269295692,29819,Subscriber,1992,1
318,2019-03-01 00:16:14.5300,2019-03-01 00:21:33.1060,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,34336,Subscriber,1993,1
457,2019-03-01 00:16:16.6100,2019-03-01 00:23:53.7720,3687.0,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,15057,Subscriber,1981,1
