tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
294,2019-08-01 06:47:12.4330,2019-08-01 06:52:06.9530,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,472.0,E 32 St & Park Ave,40.745712100000006,-73.98194829,30229,Subscriber,1983,1
168,2019-08-01 06:47:17.8150,2019-08-01 06:50:06.3310,3413.0,Wyckoff St & 3 Ave,40.6827549,-73.98258555,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,25727,Subscriber,1986,1
722,2019-08-01 06:47:22.4100,2019-08-01 06:59:24.5440,401.0,Allen St & Rivington St,40.72019576,-73.98997825,2012.0,E 27 St & 1 Ave,40.739445,-73.97680600000001,30714,Subscriber,1987,2
224,2019-08-01 06:47:22.8540,2019-08-01 06:51:07.1670,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,32176,Subscriber,1975,1
463,2019-08-01 06:47:23.1650,2019-08-01 06:55:06.5440,3315.0,Henry St & Degraw St,40.684751399999996,-73.99917254,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,35058,Subscriber,1988,1
509,2019-08-01 06:47:23.8710,2019-08-01 06:55:53.8590,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,33441,Subscriber,1980,1
1463,2019-08-01 06:47:29.2470,2019-08-01 07:11:52.9350,3527.0,5 Ave & E 126 St,40.806979999999996,-73.94174699999999,3541.0,Amsterdam Ave & W 125 St,40.813358,-73.956461,14863,Customer,1991,1
560,2019-08-01 06:47:33.4020,2019-08-01 06:56:53.6850,295.0,Pike St & E Broadway,40.71406667,-73.99293911,316.0,Fulton St & William St,40.70955958,-74.00653609,38042,Subscriber,1981,1
673,2019-08-01 06:47:37.9320,2019-08-01 06:58:51.6170,502.0,Henry St & Grand St,40.714215,-73.981346,377.0,6 Ave & Canal St,40.72243797,-74.00566443,16149,Subscriber,1976,1
885,2019-08-01 06:47:42.6570,2019-08-01 07:02:28.3220,470.0,W 20 St & 8 Ave,40.74345335,-74.00004031,426.0,West St & Chambers St,40.71754834,-74.01322069,32020,Subscriber,1990,1
944,2019-08-01 06:47:45.2860,2019-08-01 07:03:30.0170,3146.0,E 81 St & 3 Ave,40.77573034,-73.9567526,486.0,Broadway & W 29 St,40.7462009,-73.98855723,30008,Subscriber,1988,1
1427,2019-08-01 06:47:48.7910,2019-08-01 07:11:36.5590,529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,15986,Subscriber,1973,1
515,2019-08-01 06:47:49.3220,2019-08-01 06:56:24.7470,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,3687.0,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,29370,Customer,1979,1
1036,2019-08-01 06:47:54.0510,2019-08-01 07:05:10.7690,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,27558,Subscriber,1992,1
410,2019-08-01 06:47:54.5230,2019-08-01 06:54:44.5690,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,312.0,Allen St & Stanton St,40.722055,-73.989111,25292,Subscriber,1984,2
237,2019-08-01 06:48:01.4750,2019-08-01 06:51:59.1030,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,490.0,8 Ave & W 33 St,40.751551,-73.993934,39735,Subscriber,1995,1
232,2019-08-01 06:48:02.0590,2019-08-01 06:51:55.0470,3350.0,W 100 St & Broadway,40.797372100000004,-73.97041192,3293.0,W 92 St & Broadway,40.7921,-73.9739,24816,Subscriber,1951,1
736,2019-08-01 06:48:07.1720,2019-08-01 07:00:23.2750,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,28674,Subscriber,1976,1
585,2019-08-01 06:48:07.9710,2019-08-01 06:57:53.1680,3389.0,Carroll St & Columbia St,40.6830456,-74.00348559,3420.0,Douglass St & 3 Ave,40.6802133,-73.98432695,32822,Subscriber,1992,1
449,2019-08-01 06:48:08.3490,2019-08-01 06:55:38.3060,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,27690,Subscriber,1953,1
2219,2019-08-01 06:48:11.3200,2019-08-01 07:25:11.1370,3226.0,W 82 St & Central Park West,40.78275,-73.97137,426.0,West St & Chambers St,40.71754834,-74.01322069,38304,Subscriber,1989,2
514,2019-08-01 06:48:13.7230,2019-08-01 06:56:48.4880,530.0,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,500.0,Broadway & W 51 St,40.76228826,-73.98336183,20836,Subscriber,1965,1
448,2019-08-01 06:48:13.9160,2019-08-01 06:55:42.5360,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,30773,Subscriber,1971,1
557,2019-08-01 06:48:16.8210,2019-08-01 06:57:34.0900,361.0,Allen St & Hester St,40.71605866,-73.99190759,351.0,Front St & Maiden Ln,40.70530954,-74.00612572,25275,Customer,1998,2
162,2019-08-01 06:48:18.4510,2019-08-01 06:51:00.9050,439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,3263.0,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,18690,Subscriber,1988,2
604,2019-08-01 06:48:19.0190,2019-08-01 06:58:23.2020,3343.0,W 107 St & Columbus Ave,40.7997568,-73.9621128676,3507.0,Park Ave & E 124 St,40.8045555,-73.93968609999999,35384,Subscriber,1998,1
142,2019-08-01 06:48:19.5510,2019-08-01 06:50:41.8540,241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013,29196,Subscriber,1989,1
369,2019-08-01 06:48:21.7310,2019-08-01 06:54:31.4860,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3305.0,E 91 St & 2 Ave,40.781122299341654,-73.94965589046478,33409,Subscriber,1984,1
664,2019-08-01 06:48:23.2280,2019-08-01 06:59:27.9640,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,486.0,Broadway & W 29 St,40.7462009,-73.98855723,19962,Subscriber,1991,1
356,2019-08-01 06:48:23.2450,2019-08-01 06:54:19.8040,3347.0,Van Brunt St & Wolcott St,40.6773429,-74.01275056,3330.0,Henry St & Bay St,40.672505799999996,-74.00494695,39113,Subscriber,1980,2
485,2019-08-01 06:48:25.6160,2019-08-01 06:56:31.1240,3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,30242,Subscriber,1992,2
719,2019-08-01 06:48:26.3950,2019-08-01 07:00:25.9480,331.0,Pike St & Monroe St,40.71173107,-73.99193043,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,33743,Subscriber,1985,1
592,2019-08-01 06:48:26.4610,2019-08-01 06:58:19.1450,3370.0,E 78 St & 2 Ave,40.7727966,-73.95577801,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,16535,Subscriber,1991,1
375,2019-08-01 06:48:29.5790,2019-08-01 06:54:45.2890,3126.0,44 Dr & Jackson Ave,40.74718234,-73.9432635,3124.0,46 Ave & 5 St,40.74731,-73.95451,16979,Subscriber,1969,2
238,2019-08-01 06:48:33.1830,2019-08-01 06:52:31.8460,3358.0,Garfield Pl & 8 Ave,40.671197799999995,-73.97484126,3335.0,Union St & 4 Ave,40.6772744,-73.98282002,33539,Subscriber,1990,2
432,2019-08-01 06:48:33.5480,2019-08-01 06:55:46.2580,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,530.0,11 Ave & W 59 St,40.771496710544405,-73.99046033620834,31140,Customer,1985,1
259,2019-08-01 06:48:35.7370,2019-08-01 06:52:55.2910,3298.0,Warren St & Court St,40.686371,-73.99383324,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,25981,Subscriber,1979,2
903,2019-08-01 06:48:35.8930,2019-08-01 07:03:39.0900,3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,21575,Subscriber,1984,1
650,2019-08-01 06:48:35.9310,2019-08-01 06:59:26.1970,346.0,Bank St & Hudson St,40.73652889,-74.00618026,3002.0,South End Ave & Liberty St,40.711512,-74.01575600000001,27458,Subscriber,1982,1
350,2019-08-01 06:48:37.1420,2019-08-01 06:54:27.8010,3580.0,St Johns Pl & Washington Ave,40.6737236,-73.9631611,3346.0,Berkeley Pl & 7 Ave,40.675146838709786,-73.9752320945263,29326,Subscriber,1982,0
691,2019-08-01 06:48:38.6590,2019-08-01 07:00:10.5360,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,335.0,Washington Pl & Broadway,40.72903917,-73.99404649,25883,Subscriber,1977,1
1200,2019-08-01 06:48:38.6950,2019-08-01 07:08:39.6750,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,327.0,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,27788,Subscriber,1993,2
114,2019-08-01 06:48:39.5660,2019-08-01 06:50:33.8600,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,3263.0,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,32393,Subscriber,1967,1
203,2019-08-01 06:48:39.7500,2019-08-01 06:52:03.1110,3283.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,32130,Subscriber,1972,1
1720,2019-08-01 06:48:52.1760,2019-08-01 07:17:32.6170,3116.0,Huron St & Franklin St,40.732659999999996,-73.95826,195.0,Liberty St & Broadway,40.70905623,-74.01043382,39172,Subscriber,1968,1
195,2019-08-01 06:49:00.6140,2019-08-01 06:52:15.9220,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,426.0,West St & Chambers St,40.71754834,-74.01322069,14677,Subscriber,1993,2
2619,2019-08-01 06:49:06.9910,2019-08-01 07:32:46.1690,3283.0,W 89 St & Columbus Ave,40.7882213,-73.97041561,327.0,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,26133,Subscriber,1971,2
514,2019-08-01 06:49:08.1720,2019-08-01 06:57:42.8620,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977,28531,Subscriber,1978,1
473,2019-08-01 06:49:11.3900,2019-08-01 06:57:04.5570,3002.0,South End Ave & Liberty St,40.711512,-74.01575600000001,195.0,Liberty St & Broadway,40.70905623,-74.01043382,17828,Subscriber,1993,1
1284,2019-08-01 06:49:14.2780,2019-08-01 07:10:38.6690,2003.0,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243,28542,Subscriber,1973,1
1909,2019-08-01 06:49:14.5950,2019-08-01 07:21:03.9680,3178.0,Riverside Dr & W 78 St,40.78414472,-73.98362492,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,38589,Subscriber,1971,1
222,2019-08-01 06:49:15.4610,2019-08-01 06:52:58.2070,258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,313.0,Washington Ave & Park Ave,40.69610226,-73.96751037,33167,Subscriber,1955,1
306,2019-08-01 06:49:17.6960,2019-08-01 06:54:24.3360,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,3378.0,E 76 St & Park Ave,40.773763,-73.96222088,25858,Subscriber,1988,1
664,2019-08-01 06:49:17.8310,2019-08-01 07:00:22.2690,3243.0,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,27454,Subscriber,1971,1
296,2019-08-01 06:49:20.1090,2019-08-01 06:54:17.0070,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,3002.0,South End Ave & Liberty St,40.711512,-74.01575600000001,29424,Customer,1995,1
355,2019-08-01 06:49:22.2650,2019-08-01 06:55:17.9420,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,519.0,Pershing Square North,40.751872999999996,-73.97770600000001,16480,Subscriber,1984,2
1494,2019-08-01 06:49:23.7780,2019-08-01 07:14:18.7070,3623.0,W 120 St & Claremont Ave,40.8109494,-73.9634,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,30303,Subscriber,1984,1
421,2019-08-01 06:49:24.9680,2019-08-01 06:56:26.6570,3341.0,Central Park West & W 102 St,40.795346,-73.96186,3293.0,W 92 St & Broadway,40.7921,-73.9739,39593,Subscriber,1985,1
320,2019-08-01 06:49:25.2750,2019-08-01 06:54:45.5200,3041.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771,437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,39535,Subscriber,1980,1
533,2019-08-01 06:49:25.9620,2019-08-01 06:58:19.7830,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,442.0,W 27 St & 7 Ave,40.746646999999996,-73.993915,39351,Subscriber,1994,1
705,2019-08-01 06:49:32.5780,2019-08-01 07:01:17.7480,3609.0,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001,3124.0,46 Ave & 5 St,40.74731,-73.95451,30570,Subscriber,1981,1
967,2019-08-01 06:49:35.5800,2019-08-01 07:05:43.1200,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,32559,Subscriber,1986,1
310,2019-08-01 06:49:39.5440,2019-08-01 06:54:50.0650,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,3641.0,Broadway & W 25 St,40.74286877312112,-73.98918628692627,32118,Subscriber,1987,2
214,2019-08-01 06:49:40.0490,2019-08-01 06:53:14.2370,3603.0,31 Ave & 30 St,40.7647,-73.9240312,3721.0,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,25159,Subscriber,1978,1
400,2019-08-01 06:49:42.6410,2019-08-01 06:56:22.8440,3718.0,E 11 St & Avenue B,40.727464206923926,-73.97950418293476,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,20936,Subscriber,1971,2
1103,2019-08-01 06:49:44.4990,2019-08-01 07:08:07.5770,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,3293.0,W 92 St & Broadway,40.7921,-73.9739,19418,Subscriber,1962,1
2194,2019-08-01 06:49:46.6260,2019-08-01 07:26:20.6740,529.0,W 42 St & 8 Ave,40.75756989999999,-73.99098507,3612.0,30 Ave & 21 St,40.77037429999999,-73.9286078,21275,Subscriber,1975,1
695,2019-08-01 06:49:47.7310,2019-08-01 07:01:23.5710,3675.0,3 Ave & E 95 St,40.784596798848916,-73.94968539476396,3165.0,Central Park West & W 72 St,40.77579376683666,-73.97620573639871,19832,Subscriber,1961,1
364,2019-08-01 06:49:50.9690,2019-08-01 06:55:55.1580,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,26424,Subscriber,1957,1
963,2019-08-01 06:49:51.0230,2019-08-01 07:05:54.0630,3524.0,19 St & 24 Ave,40.777455200000006,-73.9225403,3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,16901,Customer,1986,1
2217,2019-08-01 06:49:55.8400,2019-08-01 07:26:53.2950,3622.0,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,39832,Subscriber,1953,1
1455,2019-08-01 06:49:57.5920,2019-08-01 07:14:12.6000,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,30225,Subscriber,1966,1
422,2019-08-01 06:49:58.2030,2019-08-01 06:57:01.1380,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,25212,Subscriber,1979,1
883,2019-08-01 06:50:02.4600,2019-08-01 07:04:46.0760,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,17607,Customer,1980,1
403,2019-08-01 06:50:04.0890,2019-08-01 06:56:47.4070,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,14578,Subscriber,1982,1
408,2019-08-01 06:50:11.6290,2019-08-01 06:57:00.0720,3671.0,E 81 St & 2 Ave,40.77477944895728,-73.95427465438844,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,17152,Subscriber,1955,1
260,2019-08-01 06:50:11.8220,2019-08-01 06:54:32.7730,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,15304,Subscriber,1987,2
227,2019-08-01 06:50:12.1910,2019-08-01 06:53:59.4730,279.0,Peck Slip & Front St,40.707873,-74.00166999999999,360.0,William St & Pine St,40.70717936,-74.00887308,18870,Subscriber,1983,1
1791,2019-08-01 06:50:12.4190,2019-08-01 07:20:03.4220,501.0,FDR Drive & E 35 St,40.744219,-73.97121214,351.0,Front St & Maiden Ln,40.70530954,-74.00612572,38601,Subscriber,1966,2
333,2019-08-01 06:50:12.8730,2019-08-01 06:55:46.2790,298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772,310.0,State St & Smith St,40.68926942,-73.98912867,27092,Subscriber,1991,1
314,2019-08-01 06:50:14.3210,2019-08-01 06:55:28.9430,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,17585,Subscriber,1972,0
408,2019-08-01 06:50:20.4920,2019-08-01 06:57:09.0070,3611.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,3611.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,25670,Subscriber,1969,1
1419,2019-08-01 06:50:23.9150,2019-08-01 07:14:03.5090,3288.0,E 88 St & 1 Ave,40.778301,-73.9488134,533.0,Broadway & W 38 St,40.75299641,-73.98721619,34235,Subscriber,1956,2
580,2019-08-01 06:50:27.5040,2019-08-01 07:00:07.9570,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,497.0,E 17 St & Broadway,40.73704984,-73.99009296,14572,Subscriber,1995,1
1443,2019-08-01 06:50:32.4760,2019-08-01 07:14:36.3590,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643187,536.0,1 Ave & E 30 St,40.74144387,-73.97536082,25910,Customer,1972,2
425,2019-08-01 06:50:33.2690,2019-08-01 06:57:38.7260,3711.0,E 13 St & Avenue A,40.72966729392978,-73.98067966103555,439.0,E 4 St & 2 Ave,40.726280700000004,-73.98978041,35162,Subscriber,1992,2
275,2019-08-01 06:50:33.6600,2019-08-01 06:55:08.7410,3171.0,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,16727,Subscriber,1969,0
639,2019-08-01 06:50:34.6300,2019-08-01 07:01:14.6220,3363.0,E 102 St & Park Ave,40.7904828,-73.95033068,3538.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,39092,Subscriber,1980,2
182,2019-08-01 06:50:39.7320,2019-08-01 06:53:42.6390,502.0,Henry St & Grand St,40.714215,-73.981346,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,33044,Subscriber,1981,1
117,2019-08-01 06:50:41.1970,2019-08-01 06:52:39.0850,3503.0,Madison Ave & E 120 St,40.80295,-73.942954,3507.0,Park Ave & E 124 St,40.8045555,-73.93968609999999,21117,Subscriber,1985,1
426,2019-08-01 06:50:42.7950,2019-08-01 06:57:49.0320,3312.0,1 Ave & E 94 St,40.78172120000001,-73.94594000000001,3747.0,E 84 St & 3 Ave,40.777553742988864,-73.95512759685515,38602,Subscriber,1967,1
98,2019-08-01 06:50:50.4950,2019-08-01 06:52:29.4320,3562.0,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,3569.0,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,39114,Subscriber,1971,1
537,2019-08-01 06:50:52.5300,2019-08-01 06:59:50.4630,3319.0,14 St & 5 Ave,40.666287,-73.98895053,3398.0,Smith St & 9 St,40.67469570000001,-73.99785768,30590,Subscriber,1992,1
239,2019-08-01 06:50:52.9240,2019-08-01 06:54:52.5370,238.0,Bank St & Washington St,40.7361967,-74.00859207,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,30397,Subscriber,1938,1
271,2019-08-01 06:50:53.4500,2019-08-01 06:55:24.6320,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,3687.0,E 33 St & 1 Ave,40.74322681432173,-73.97449783980845,18518,Subscriber,1989,1
1205,2019-08-01 06:50:57.6960,2019-08-01 07:11:03.4180,392.0,Jay St & Tech Pl,40.695065,-73.987167,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,26106,Subscriber,1973,1
295,2019-08-01 06:50:58.3710,2019-08-01 06:55:53.9180,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,21259,Subscriber,1993,2
411,2019-08-01 06:51:01.4050,2019-08-01 06:57:52.7280,3377.0,Carroll St & Bond St,40.6786115,-73.99037292,3335.0,Union St & 4 Ave,40.6772744,-73.98282002,38146,Subscriber,1983,2
464,2019-08-01 06:51:03.9230,2019-08-01 06:58:48.7820,3177.0,W 84 St & Broadway,40.7867947,-73.977112,3295.0,Central Park W & W 96 St,40.791270000000004,-73.964839,19077,Subscriber,1977,2
481,2019-08-01 06:51:07.9690,2019-08-01 06:59:09.4550,328.0,Watts St & Greenwich St,40.72405549,-74.00965965,3783.0,Cliff St & Fulton St,40.70838,-74.00495,29983,Subscriber,1959,1
639,2019-08-01 06:51:12.7090,2019-08-01 07:01:52.0850,3412.0,Pacific St & Nevins St,40.6853761,-73.98302136,3330.0,Henry St & Bay St,40.672505799999996,-74.00494695,38197,Subscriber,1971,1
232,2019-08-01 06:51:17.6010,2019-08-01 06:55:10.1130,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,34131,Subscriber,1973,1
1384,2019-08-01 06:51:17.7550,2019-08-01 07:14:21.8230,514.0,12 Ave & W 40 St,40.76087502,-74.00277668,351.0,Front St & Maiden Ln,40.70530954,-74.00612572,28915,Subscriber,1976,1
539,2019-08-01 06:51:19.3310,2019-08-01 07:00:18.8390,3398.0,Smith St & 9 St,40.67469570000001,-73.99785768,3319.0,14 St & 5 Ave,40.666287,-73.98895053,31784,Subscriber,1991,1
420,2019-08-01 06:51:21.4980,2019-08-01 06:58:22.4750,3420.0,Douglass St & 3 Ave,40.6802133,-73.98432695,310.0,State St & Smith St,40.68926942,-73.98912867,27958,Subscriber,1973,1
392,2019-08-01 06:51:22.8050,2019-08-01 06:57:55.3610,238.0,Bank St & Washington St,40.7361967,-74.00859207,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,35322,Subscriber,1995,1
282,2019-08-01 06:51:25.4310,2019-08-01 06:56:07.8360,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,3233.0,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799,29142,Subscriber,1981,1
313,2019-08-01 06:51:28.1500,2019-08-01 06:56:41.9440,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,3263.0,Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,38908,Subscriber,1992,1
1033,2019-08-01 06:51:29.7300,2019-08-01 07:08:43.4070,3002.0,South End Ave & Liberty St,40.711512,-74.01575600000001,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,31671,Subscriber,1995,1
385,2019-08-01 06:51:30.6420,2019-08-01 06:57:55.9290,3766.0,Sharon St & Olive St,40.715353,-73.93856,3102.0,Driggs Ave & Lorimer St,40.72179134,-73.95041540000001,39732,Subscriber,1990,2
478,2019-08-01 06:51:35.1550,2019-08-01 06:59:33.2770,262.0,Washington Park,40.6917823,-73.97372990000001,3674.0,Jay St & York St,40.70140317257725,-73.98672670125961,38368,Subscriber,1979,1
688,2019-08-01 06:51:37.1920,2019-08-01 07:03:05.9540,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,402.0,Broadway & E 22 St,40.740343200000005,-73.98955109,26556,Subscriber,1981,1
295,2019-08-01 06:51:38.3860,2019-08-01 06:56:34.3090,3369.0,E 82 St & East End Ave,40.7724607,-73.9468208,3135.0,E 75 St & 3 Ave,40.77112927,-73.95772297,39421,Subscriber,1996,1
292,2019-08-01 06:51:38.6680,2019-08-01 06:56:31.5790,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,38351,Subscriber,1974,1
429,2019-08-01 06:51:43.9740,2019-08-01 06:58:53.4230,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,32819,Subscriber,1990,1
1970,2019-08-01 06:51:44.2830,2019-08-01 07:24:34.9000,3377.0,Carroll St & Bond St,40.6786115,-73.99037292,3377.0,Carroll St & Bond St,40.6786115,-73.99037292,15275,Subscriber,1962,1
231,2019-08-01 06:51:45.6620,2019-08-01 06:55:37.5400,3691.0,28 Ave & 44 St,40.76408932350689,-73.9106512069702,3721.0,31 St & Newtown Ave,40.7675487799971,-73.92093345522879,35323,Subscriber,1978,1
633,2019-08-01 06:51:46.6100,2019-08-01 07:02:19.6910,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,534.0,Water - Whitehall Plaza,40.70255065,-74.0127234,34270,Subscriber,1974,2
309,2019-08-01 06:51:46.7230,2019-08-01 06:56:56.6380,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,3434.0,W 88 St & West End Ave,40.790254173304184,-73.97718340158461,19482,Subscriber,1988,2
78,2019-08-01 06:51:47.7930,2019-08-01 06:53:06.2680,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,350.0,Clinton St & Grand St,40.71559509,-73.9870295,39019,Subscriber,1976,1
708,2019-08-01 06:51:48.3520,2019-08-01 07:03:36.9670,3057.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,16014,Subscriber,1984,1
425,2019-08-01 06:51:49.5020,2019-08-01 06:58:54.8900,3328.0,W 100 St & Manhattan Ave,40.795,-73.9645,3367.0,5 Ave & E 103 St,40.792255299999994,-73.95249933,30272,Subscriber,1986,1
270,2019-08-01 06:51:50.9930,2019-08-01 06:56:21.5580,3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712,3452.0,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,27775,Subscriber,1982,1
923,2019-08-01 06:51:54.0810,2019-08-01 07:07:17.1460,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,459.0,W 20 St & 11 Ave,40.746745000000004,-74.007756,18312,Subscriber,1960,1
481,2019-08-01 06:51:56.9700,2019-08-01 06:59:58.8540,2003.0,1 Ave & E 18 St,40.73381219196632,-73.9805442094803,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,33900,Subscriber,1965,1
1476,2019-08-01 06:51:57.5300,2019-08-01 07:16:34.0910,3411.0,Bond St & Bergen St,40.6849668,-73.98620772,321.0,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,30041,Subscriber,1968,1
359,2019-08-01 06:52:00.2950,2019-08-01 06:58:00.2450,3499.0,2 Ave & E 122 St,40.8006721,-73.9349,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,32836,Subscriber,1974,1
